id,name,category,amount,status,note
98283,Danu,alpha,9331.20,ok,"batch 83"
98284,Bima,alpha,8229.12,ok,"batch 84"
98285,Eka,alpha,1514.88,ok,"batch 85"
98286,Ada,beta,9310.08,ok,"batch 86"
98287,Bima,alpha,6122.88,ok,"batch 87"
98288,Bima,alpha,6133.76,ok,"batch 88"
98289,Danu,alpha,9275.52,ok,"batch 89"
98290,Bima,alpha,4996.48,ok,"batch 90"
98291,Citra,alpha,8644.48,ok,"batch 91"
98292,Eka,alpha,8746.88,ok,"batch 92"
98293,Eka,alpha,3320.96,ok,"batch 93"
98294,Ada,alpha,5952.00,ok,"needs, review"
98295,Danu,alpha,2768.00,ok,"batch 95"
98296,Citra,alpha,7368.32,ok,"batch 96"
98297,Citra,alpha,9242.88,ok,"batch 97"
98298,Citra,alpha,2366.72,ok,"batch 98"
98299,Danu,alpha,6004.48,ok,"batch 99"
98300,Citra,alpha,9455.36,ok,"batch 0"
98301,Danu,alpha,2939.52,ok,"normal cleanup"
98302,Bima,alpha,9573.12,ok,"batch 2"
98303,Ada,alpha,4007.68,ok,"batch 3"
98304,Danu,alpha,8519.68,ok,"batch 4"
98305,Citra,alpha,718.72,ok,"batch 5"
98306,Citra,alpha,570.24,ok,"batch 6"
98307,Danu,alpha,5566.72,ok,"batch 7"
98308,Eka,alpha,7226.88,ok,"batch 8"
98309,Eka,alpha,6487.04,ok,"batch 9"
98310,Danu,alpha,7742.00,ok,"quote ""check"""
98311,Eka,alpha,1502.72,ok,"needs, review"
98312,Eka,alpha,6007.04,ok,"batch 12"
98313,Citra,alpha,6780.80,ok,"batch 13"
98314,Citra,alpha,6323.20,ok,"batch 14"
98315,Citra,alpha,8835.84,ok,"batch 15"
98316,Danu,alpha,4640.00,ok,"batch 16"
98317,Bima,alpha,9271.04,ok,"batch 17"
98318,Bima,alpha,7235.20,ok,"batch 18"
98319,Danu,alpha,9881.60,ok,"batch 19"
98320,Citra,alpha,1226.24,ok,"batch 20"
98321,Bima,alpha,9237.76,ok,"batch 21"
98322,Eka,alpha,696.96,ok,"batch 22"
98323,Danu,alpha,5595.52,ok,"batch 23"
98324,Eka,alpha,1224.32,ok,"batch 24"
98325,Ada,alpha,8112.00,ok,"batch 25"
98326,Bima,alpha,3843.84,ok,"batch 26"
98327,Bima,alpha,8072.96,ok,"batch 27"
98328,Ada,alpha,7614.08,ok,"needs, review"
98329,Eka,alpha,3424.00,ok,"batch 29"
98330,Danu,alpha,9589.12,ok,"batch 30"
98331,Ada,alpha,9242.24,ok,"batch 31"
98332,Bima,alpha,8216.96,ok,"normal cleanup"
98333,Danu,alpha,4531.84,ok,"batch 33"
98334,Eka,alpha,5464.96,ok,"batch 34"
98335,Eka,alpha,1742.08,ok,"batch 35"
98336,Danu,alpha,4487.68,ok,"batch 36"
98337,Citra,alpha,1289.60,ok,"batch 37"
98338,Citra,alpha,5168.64,ok,"batch 38"
98339,Bima,alpha,5364.48,ok,"quote ""check"""
98340,Citra,alpha,9259.52,ok,"batch 40"
98341,Ada,alpha,2328.24,ok,"batch 41"
98342,Eka,alpha,6988.16,ok,"batch 42"
98343,Ada,alpha,3790.72,ok,"batch 43"
98344,Danu,alpha,5311.36,ok,"batch 44"
98345,Ada,alpha,240.00,ok,"needs, review"
98346,Bima,alpha,8979.12,ok,"batch 46"
98347,Bima,alpha,1992.32,ok,"batch 47"
98348,Ada,alpha,9050.88,ok,"batch 48"
98349,Eka,alpha,8967.68,ok,"batch 49"
98350,Citra,alpha,5969.92,ok,"batch 50"
98351,Danu,alpha,208.00,ok,"batch 51"
98352,Eka,alpha,6048.00,ok,"batch 52"
98353,Bima,alpha,9992.96,ok,"batch 53"
98354,Bima,alpha,7089.28,ok,"batch 54"
98355,Bima,alpha,4305.28,ok,"batch 55"
98356,Eka,alpha,5432.32,ok,"batch 56"
98357,Danu,alpha,476.80,ok,"batch 57"
98358,Bima,alpha,7814.40,ok,"batch 58"
98359,Citra,alpha,3136.57,ok,"batch 59"
98360,Eka,alpha,6545.28,ok,"batch 60"
98361,Danu,alpha,4334.08,ok,"batch 61"
98362,Citra,alpha,8839.68,ok,"needs, review"
98363,Bima,alpha,7.04,ok,"normal cleanup"
98364,Eka,alpha,6473.60,ok,"batch 64"
98365,Bima,alpha,6369.92,ok,"batch 65"
98366,Bima,alpha,3676.16,ok,"batch 66"
98367,Citra,alpha,7103.36,ok,"batch 67"
98368,Danu,alpha,5526.40,ok,"quote ""check"""
98369,Bima,alpha,3045.12,ok,"batch 69"
98370,Danu,alpha,3987.20,ok,"batch 70"
98371,Eka,alpha,117.12,ok,"batch 71"
98372,Eka,alpha,3787.52,ok,"batch 72"
98373,Citra,alpha,5716.48,ok,"batch 73"
98374,Bima,alpha,1486.08,ok,"batch 74"
98375,Citra,alpha,4647.68,ok,"batch 75"
98376,Eka,alpha,2560.00,ok,"batch 76"
98377,Citra,alpha,1335.04,ok,"batch 77"
98378,Ada,alpha,1779.20,ok,"batch 78"
98379,Danu,alpha,2610.56,ok,"needs, review"
98380,Bima,alpha,9320.96,ok,"batch 80"
98381,Eka,alpha,2526.08,ok,"batch 81"
98382,Citra,alpha,7654.40,ok,"batch 82"
98383,Danu,alpha,8135.04,ok,"batch 83"
98384,Eka,alpha,967.68,ok,"batch 84"
98385,Ada,alpha,3870.08,ok,"batch 85"
98386,Ada,alpha,2126.08,ok,"batch 86"
98387,Bima,alpha,1674.88,ok,"batch 87"
98388,Citra,alpha,2416.64,ok,"batch 88"
98389,Bima,alpha,7968.64,ok,"batch 89"
98390,Ada,alpha,5052.80,ok,"batch 90"
98391,Danu,alpha,3392.00,ok,"batch 91"
98392,Eka,alpha,3319.04,ok,"batch 92"
98393,Eka,alpha,437.76,ok,"batch 93"
98394,Citra,alpha,7916.16,ok,"normal cleanup"
98395,Ada,alpha,7251.20,ok,"batch 95"
98396,Citra,alpha,5324.80,ok,"needs, review"
98397,Citra,alpha,9400.32,ok,"quote ""check"""
98398,Danu,alpha,1404.80,ok,"batch 98"
98399,Bima,alpha,8510.64,ok,"batch 99"
98400,Eka,alpha,7282.56,ok,"batch 0"
98401,Eka,alpha,6047.36,ok,"batch 1"
98402,Citra,alpha,7002.24,ok,"batch 2"
98403,Bima,alpha,828.80,ok,"batch 3"
98404,Citra,alpha,625.28,ok,"batch 4"
98405,Citra,alpha,1414.96,ok,"batch 5"
98406,Danu,alpha,9937.92,ok,"batch 6"
98407,Ada,alpha,3086.72,ok,"batch 7"
98408,Bima,alpha,8860.16,ok,"batch 8"
98409,Eka,alpha,435.20,ok,"batch 9"
98410,Bima,alpha,51.12,ok,"batch 10"
98411,Eka,alpha,23.04,ok,"batch 11"
98412,Danu,alpha,9916.16,ok,"batch 12"
98413,Danu,alpha,6083.20,ok,"needs, review"
98414,Ada,alpha,5538.56,ok,"batch 14"
98415,Danu,alpha,4307.20,ok,"batch 15"
98416,Bima,alpha,5143.68,ok,"batch 16"
98417,Bima,alpha,6502.40,ok,"batch 17"
98418,Bima,alpha,3105.28,ok,"batch 18"
98419,Bima,alpha,2590.72,ok,"batch 19"
98420,Citra,alpha,1534.08,ok,"batch 20"
98421,Ada,alpha,6204.80,ok,"batch 21"
98422,Ada,alpha,9747.84,ok,"batch 22"
98423,Eka,alpha,7185.28,ok,"batch 23"
98424,Bima,alpha,6899.20,ok,"batch 24"
98425,Bima,alpha,5906.56,ok,"normal cleanup"
98426,Ada,alpha,1276.80,ok,"quote ""check"""
98427,Citra,alpha,8021.76,ok,"batch 27"
98428,Bima,alpha,8142.08,ok,"batch 28"
98429,Eka,alpha,1456.00,ok,"batch 29"
98430,Citra,alpha,7004.80,ok,"needs, review"
98431,Ada,alpha,6006.40,ok,"batch 31"
98432,Eka,alpha,2833.28,ok,"batch 32"
98433,Danu,alpha,8357.76,ok,"batch 33"
98434,Citra,alpha,787.84,ok,"batch 34"
98435,Eka,alpha,3415.68,ok,"batch 35"
98436,Bima,alpha,8867.20,ok,"batch 36"
98437,Citra,alpha,7356.80,ok,"batch 37"
98438,Bima,alpha,336.00,ok,"batch 38"
98439,Danu,alpha,4286.08,ok,"batch 39"
98440,Bima,alpha,2286.08,ok,"batch 40"
98441,Citra,alpha,7610.24,ok,"batch 41"
98442,Bima,alpha,6833.28,ok,"batch 42"
98443,Eka,alpha,4956.80,ok,"batch 43"
98444,Ada,alpha,6154.24,ok,"batch 44"
98445,Danu,alpha,3406.72,ok,"batch 45"
98446,Bima,alpha,3802.24,ok,"batch 46"
98447,Danu,alpha,2499.84,ok,"needs, review"
98448,Danu,alpha,5147.52,ok,"batch 48"
98449,Eka,alpha,1375.36,ok,"batch 49"
98450,Ada,alpha,3470.08,ok,"batch 50"
98451,Citra,alpha,4513.28,ok,"batch 51"
98452,Eka,alpha,42.88,ok,"batch 52"
98453,Eka,alpha,8305.92,ok,"batch 53"
98454,Bima,alpha,3070.72,ok,"batch 54"
98455,Danu,alpha,2208.00,ok,"quote ""check"""
98456,Ada,alpha,4641.28,ok,"normal cleanup"
98457,Citra,alpha,1888.00,ok,"batch 57"
98458,Citra,alpha,2068.48,ok,"batch 58"
98459,Danu,alpha,7927.04,ok,"batch 59"
98460,Bima,alpha,9823.36,ok,"batch 60"
98461,Danu,alpha,2715.52,ok,"batch 61"
98462,Bima,alpha,3063.68,ok,"batch 62"
98463,Eka,alpha,1550.08,ok,"batch 63"
98464,Citra,alpha,3747.20,ok,"needs, review"
98465,Eka,alpha,1918.72,ok,"batch 65"
98466,Bima,alpha,421.12,ok,"batch 66"
98467,Danu,alpha,3399.68,ok,"batch 67"
98468,Eka,alpha,411.52,ok,"batch 68"
98469,Ada,alpha,4366.08,ok,"batch 69"
98470,Eka,alpha,7447.68,ok,"batch 70"
98471,Ada,alpha,646.40,ok,"batch 71"
98472,Danu,alpha,3612.16,ok,"batch 72"
98473,Danu,alpha,2496.64,ok,"batch 73"
98474,Danu,alpha,5001.60,ok,"batch 74"
98475,Bima,alpha,3391.36,ok,"batch 75"
98476,Danu,alpha,5568.64,ok,"batch 76"
98477,Danu,alpha,8049.92,ok,"batch 77"
98478,Bima,alpha,7719.04,ok,"batch 78"
98479,Citra,alpha,2907.52,ok,"batch 79"
98480,Bima,alpha,8355.20,ok,"batch 80"
98481,Citra,alpha,3871.36,ok,"needs, review"
98482,Eka,alpha,6190.72,ok,"batch 82"
98483,Eka,alpha,1525.76,ok,"batch 83"
98484,Ada,alpha,5134.08,ok,"quote ""check"""
98485,Bima,alpha,2396.80,ok,"batch 85"
98486,Citra,alpha,1205.12,ok,"batch 86"
98487,Citra,alpha,7086.08,ok,"normal cleanup"
98488,Citra,alpha,4710.40,ok,"batch 88"
98489,Ada,alpha,9105.84,ok,"batch 89"
98490,Danu,alpha,1566.08,ok,"batch 90"
98491,Ada,alpha,2632.32,ok,"batch 91"
98492,Ada,alpha,5453.44,ok,"batch 92"
98493,Citra,alpha,4683.52,ok,"batch 93"
98494,Danu,alpha,2294.32,ok,"batch 94"
98495,Bima,alpha,7445.12,ok,"batch 95"
98496,Bima,alpha,8144.64,ok,"batch 96"
98497,Eka,alpha,5977.60,ok,"batch 97"
98498,Ada,alpha,572.80,ok,"needs, review"
98499,Eka,alpha,1100.72,ok,"batch 99"
98500,Danu,alpha,7067.52,ok,"batch 0"
98501,Bima,alpha,9633.92,ok,"batch 1"
98502,Eka,alpha,3637.76,ok,"batch 2"
98503,Ada,alpha,2755.20,ok,"batch 3"
98504,Eka,alpha,9319.04,ok,"batch 4"
98505,Danu,alpha,4033.20,ok,"batch 5"
98506,Citra,alpha,9620.48,ok,"batch 6"
98507,Danu,alpha,2149.12,ok,"batch 7"
98508,Eka,alpha,9440.00,ok,"batch 8"
98509,Ada,alpha,4595.20,ok,"batch 9"
98510,Danu,alpha,6812.16,ok,"batch 10"
98511,Bima,alpha,7772.16,ok,"batch 11"
98512,Danu,alpha,7630.08,ok,"batch 12"
98513,Citra,alpha,5553.92,ok,"quote ""check"""
98514,Ada,alpha,7689.60,ok,"batch 14"
98515,Citra,alpha,1579.52,ok,"needs, review"
98516,Danu,beta,3138.56,ok,"batch 16"
98517,Citra,alpha,5526.40,ok,"batch 17"
98518,Bima,alpha,8677.12,ok,"normal cleanup"
98519,Bima,alpha,2191.36,ok,"batch 19"
98520,Ada,alpha,7874.56,ok,"batch 20"
98521,Citra,alpha,4247.68,ok,"batch 21"
98522,Ada,alpha,1534.72,ok,"batch 22"
98523,Citra,alpha,8821.76,ok,"batch 23"
98524,Citra,alpha,7527.68,ok,"batch 24"
98525,Danu,alpha,6390.40,ok,"batch 25"
98526,Ada,alpha,79.36,ok,"batch 26"
98527,Danu,alpha,3421.44,ok,"batch 27"
98528,Danu,alpha,2312.96,ok,"batch 28"
98529,Eka,alpha,6198.40,ok,"batch 29"
98530,Citra,alpha,3488.00,ok,"batch 30"
98531,Bima,alpha,4524.80,ok,"batch 31"
98532,Ada,alpha,6021.76,ok,"needs, review"
98533,Danu,alpha,5259.52,ok,"batch 33"
98534,Citra,alpha,1864.32,ok,"batch 34"
98535,Bima,alpha,5397.12,ok,"batch 35"
98536,Citra,alpha,9073.92,ok,"batch 36"
98537,Citra,alpha,631.04,ok,"batch 37"
98538,Danu,alpha,878.72,ok,"batch 38"
98539,Citra,alpha,8746.24,ok,"batch 39"
98540,Ada,alpha,9348.48,ok,"batch 40"
98541,Eka,alpha,7933.44,ok,"batch 41"
98542,Eka,alpha,4817.92,ok,"quote ""check"""
98543,Danu,alpha,2196.48,ok,"batch 43"
98544,Ada,alpha,3883.52,ok,"batch 44"
98545,Eka,alpha,8105.60,ok,"batch 45"
98546,Ada,alpha,7925.76,ok,"batch 46"
98547,Citra,alpha,615.68,ok,"batch 47"
98548,Ada,alpha,8551.04,ok,"batch 48"
98549,Bima,alpha,8436.48,ok,"needs, review"
98550,Eka,alpha,2598.40,ok,"batch 50"
98551,Ada,alpha,6584.32,ok,"batch 51"
98552,Eka,alpha,9430.40,ok,"batch 52"
98553,Bima,alpha,6594.56,ok,"batch 53"
98554,Ada,alpha,8826.24,ok,"batch 54"
98555,Ada,alpha,4522.24,ok,"batch 55"
98556,Bima,alpha,1990.40,ok,"batch 56"
98557,Ada,alpha,430.08,ok,"batch 57"
98558,Danu,alpha,1958.40,ok,"batch 58"
98559,Citra,alpha,2378.88,ok,"batch 59"
98560,Citra,alpha,3351.04,ok,"batch 60"
98561,Bima,alpha,9788.16,ok,"batch 61"
98562,Citra,alpha,893.44,ok,"batch 62"
98563,Eka,alpha,6528.56,ok,"batch 63"
98564,Citra,alpha,8064.56,ok,"batch 64"
98565,Bima,alpha,1560.96,ok,"batch 65"
98566,Danu,alpha,400.00,ok,"needs, review"
98567,Bima,alpha,2939.44,ok,"batch 67"
98568,Citra,alpha,6152.96,ok,"batch 68"
98569,Eka,alpha,282.24,ok,"batch 69"
98570,Ada,alpha,5687.04,ok,"batch 70"
98571,Bima,alpha,7952.64,ok,"quote ""check"""
98572,Bima,alpha,6319.36,ok,"batch 72"
98573,Citra,alpha,3740.80,ok,"batch 73"
98574,Danu,alpha,7018.80,ok,"batch 74"
98575,Ada,alpha,888.32,ok,"batch 75"
98576,Eka,alpha,7875.20,ok,"batch 76"
98577,Citra,alpha,5498.88,ok,"batch 77"
98578,Ada,alpha,4871.68,ok,"batch 78"
98579,Ada,alpha,4247.68,ok,"batch 79"
98580,Ada,beta,8158.08,ok,"normal cleanup"
98581,Citra,alpha,1573.12,ok,"batch 81"
98582,Eka,alpha,1303.68,ok,"batch 82"
98583,Bima,alpha,5591.04,ok,"needs, review"
98584,Citra,alpha,1351.68,ok,"batch 84"
98585,Citra,alpha,9626.24,ok,"batch 85"
98586,Danu,alpha,7096.32,ok,"batch 86"
98587,Eka,alpha,9475.84,ok,"batch 87"
98588,Eka,alpha,5280.00,ok,"batch 88"
98589,Eka,alpha,5626.88,ok,"batch 89"
98590,Bima,alpha,4150.40,ok,"batch 90"
98591,Bima,alpha,7348.48,ok,"batch 91"
98592,Ada,alpha,2897.28,ok,"batch 92"
98593,Eka,alpha,6208.64,ok,"batch 93"
98594,Citra,alpha,4210.56,ok,"batch 94"
98595,Danu,alpha,7854.08,ok,"batch 95"
98596,Eka,alpha,9025.92,ok,"batch 96"
98597,Ada,alpha,6651.52,ok,"batch 97"
98598,Danu,alpha,2583.68,ok,"batch 98"
98599,Ada,alpha,5813.76,ok,"batch 99"
98600,Bima,alpha,9226.88,ok,"needs, review"
98601,Danu,alpha,8360.96,ok,"batch 1"
98602,Bima,alpha,8168.32,ok,"batch 2"
98603,Citra,alpha,2311.04,ok,"batch 3"
98604,Citra,alpha,6284.80,ok,"batch 4"
98605,Eka,alpha,8497.28,ok,"batch 5"
98606,Citra,alpha,3226.88,ok,"batch 6"
98607,Danu,alpha,1237.12,ok,"batch 7"
98608,Danu,alpha,6048.00,ok,"batch 8"
98609,Citra,alpha,7470.08,ok,"batch 9"
98610,Bima,alpha,4688.00,ok,"batch 10"
98611,Citra,alpha,4776.96,ok,"normal cleanup"
98612,Ada,alpha,2284.16,ok,"batch 12"
98613,Bima,alpha,2556.08,ok,"batch 13"
98614,Citra,alpha,8295.68,ok,"batch 14"
98615,Eka,alpha,2127.36,ok,"batch 15"
98616,Danu,alpha,8142.72,ok,"batch 16"
98617,Danu,alpha,1614.08,ok,"needs, review"
98618,Ada,alpha,416.00,ok,"batch 18"
98619,Bima,alpha,8432.56,ok,"batch 19"
98620,Citra,alpha,9000.24,ok,"batch 20"
98621,Danu,alpha,728.96,ok,"batch 21"
98622,Citra,alpha,6581.12,ok,"batch 22"
98623,Citra,alpha,1665.92,ok,"batch 23"
98624,Ada,alpha,2136.32,ok,"batch 24"
98625,Danu,alpha,9366.40,ok,"batch 25"
98626,Ada,alpha,8800.00,ok,"batch 26"
98627,Bima,alpha,564.48,ok,"batch 27"
98628,Bima,alpha,6488.32,ok,"batch 28"
98629,Eka,alpha,7275.52,ok,"quote ""check"""
98630,Citra,alpha,3059.20,ok,"batch 30"
98631,Ada,alpha,8442.81,ok,"batch 31"
98632,Danu,alpha,3888.64,ok,"batch 32"
98633,Eka,alpha,8951.68,ok,"batch 33"
98634,Bima,alpha,4648.32,ok,"needs, review"
98635,Eka,alpha,2064.00,ok,"batch 35"
98636,Eka,alpha,5713.92,ok,"batch 36"
98637,Eka,alpha,171.52,ok,"batch 37"
98638,Danu,alpha,7439.36,ok,"batch 38"
98639,Danu,alpha,6328.96,ok,"batch 39"
98640,Ada,alpha,2919.68,ok,"batch 40"
98641,Ada,alpha,9923.84,ok,"batch 41"
98642,Eka,alpha,3141.12,ok,"normal cleanup"
98643,Ada,alpha,1423.36,ok,"batch 43"
98644,Ada,alpha,7243.52,ok,"batch 44"
98645,Ada,alpha,7470.72,ok,"batch 45"
98646,Bima,alpha,5802.24,ok,"batch 46"
98647,Bima,alpha,8012.80,ok,"batch 47"
98648,Bima,alpha,4936.96,ok,"batch 48"
98649,Bima,alpha,2564.48,ok,"batch 49"
98650,Citra,alpha,9760.00,ok,"batch 50"
98651,Ada,alpha,584.96,ok,"needs, review"
98652,Bima,alpha,4452.48,ok,"batch 52"
98653,Citra,alpha,6253.44,ok,"batch 53"
98654,Ada,alpha,7806.72,ok,"batch 54"
98655,Citra,alpha,6492.16,ok,"batch 55"
98656,Bima,alpha,2373.12,ok,"batch 56"
98657,Danu,alpha,1646.72,ok,"batch 57"
98658,Eka,alpha,4851.20,ok,"quote ""check"""
98659,Eka,alpha,349.44,ok,"batch 59"
98660,Bima,alpha,6636.80,ok,"batch 60"
98661,Citra,alpha,519.04,ok,"batch 61"
98662,Eka,alpha,3351.68,ok,"batch 62"
98663,Citra,alpha,5283.84,ok,"batch 63"
98664,Citra,alpha,1041.28,ok,"batch 64"
98665,Bima,alpha,4938.24,ok,"batch 65"
98666,Citra,alpha,5509.76,ok,"batch 66"
98667,Ada,alpha,5466.88,ok,"batch 67"
98668,Danu,alpha,4234.24,ok,"needs, review"
98669,Eka,alpha,7025.92,ok,"batch 69"
98670,Ada,alpha,2793.60,ok,"batch 70"
98671,Eka,alpha,3130.88,ok,"batch 71"
98672,Eka,alpha,4552.32,ok,"batch 72"
98673,Bima,alpha,7478.40,ok,"normal cleanup"
98674,Citra,alpha,9685.76,ok,"batch 74"
98675,Ada,alpha,7619.12,ok,"batch 75"
98676,Bima,alpha,9195.52,ok,"batch 76"
98677,Danu,alpha,3721.60,ok,"batch 77"
98678,Eka,alpha,9099.52,ok,"batch 78"
98679,Citra,alpha,6077.44,ok,"batch 79"
98680,Ada,alpha,3984.00,ok,"batch 80"
98681,Eka,alpha,3091.84,ok,"batch 81"
98682,Ada,alpha,2311.04,ok,"batch 82"
98683,Danu,alpha,3421.36,ok,"batch 83"
98684,Bima,alpha,6998.40,ok,"batch 84"
98685,Citra,alpha,6483.84,ok,"needs, review"
98686,Eka,alpha,2384.64,ok,"batch 86"
98687,Danu,alpha,8048.64,ok,"quote ""check"""
98688,Eka,alpha,281.60,ok,"batch 88"
98689,Citra,alpha,2073.60,ok,"batch 89"
98690,Ada,alpha,9951.36,ok,"batch 90"
98691,Danu,alpha,378.24,ok,"batch 91"
98692,Bima,alpha,4937.60,ok,"batch 92"
98693,Citra,alpha,7532.80,ok,"batch 93"
98694,Bima,alpha,3424.64,ok,"batch 94"
98695,Bima,alpha,3791.36,ok,"batch 95"
98696,Eka,alpha,1690.24,ok,"batch 96"
98697,Citra,alpha,5663.36,ok,"batch 97"
98698,Danu,alpha,3996.80,ok,"batch 98"
98699,Eka,alpha,3906.56,ok,"batch 99"
98700,Ada,alpha,2805.76,ok,"batch 0"
98701,Eka,alpha,8410.88,ok,"batch 1"
98702,Ada,alpha,8000.00,ok,"needs, review"
98703,Ada,alpha,6234.88,ok,"batch 3"
98704,Citra,alpha,541.44,ok,"normal cleanup"
98705,Eka,alpha,236.16,ok,"batch 5"
98706,Eka,alpha,9373.44,ok,"batch 6"
98707,Danu,alpha,3146.88,ok,"batch 7"
98708,Eka,alpha,4632.96,ok,"batch 8"
98709,Eka,alpha,8545.84,ok,"batch 9"
98710,Citra,alpha,5413.76,pending,"batch 10"
98711,Citra,alpha,6742.40,ok,"batch 11"
98712,Citra,alpha,6631.68,ok,"batch 12"
98713,Ada,alpha,4355.20,ok,"batch 13"
98714,Danu,alpha,7989.76,ok,"batch 14"
98715,Danu,alpha,498.56,ok,"batch 15"
98716,Eka,alpha,2193.28,ok,"quote ""check"""
98717,Ada,alpha,9700.48,ok,"batch 17"
98718,Bima,alpha,708.48,ok,"batch 18"
98719,Bima,alpha,9056.00,ok,"needs, review"
98720,Ada,alpha,307.84,ok,"batch 20"
98721,Citra,alpha,1681.92,ok,"batch 21"
98722,Ada,alpha,6901.76,ok,"batch 22"
98723,Ada,alpha,5089.28,ok,"batch 23"
98724,Bima,alpha,727.68,ok,"batch 24"
98725,Danu,alpha,7014.40,ok,"batch 25"
98726,Danu,alpha,6069.12,ok,"batch 26"
98727,Danu,alpha,7989.76,ok,"batch 27"
98728,Bima,alpha,6908.16,pending,"batch 28"
98729,Ada,alpha,6869.76,ok,"batch 29"
98730,Citra,alpha,1761.28,ok,"batch 30"
98731,Danu,alpha,2659.20,ok,"batch 31"
98732,Citra,alpha,2544.00,ok,"batch 32"
98733,Bima,alpha,7624.32,ok,"batch 33"
98734,Eka,alpha,522.88,ok,"batch 34"
98735,Eka,alpha,6172.80,ok,"normal cleanup"
98736,Ada,alpha,4884.48,ok,"needs, review"
98737,Ada,alpha,4995.20,ok,"batch 37"
98738,Citra,alpha,2280.96,ok,"batch 38"
98739,Bima,alpha,9954.56,ok,"batch 39"
98740,Citra,alpha,1416.96,ok,"batch 40"
98741,Bima,alpha,6312.96,ok,"batch 41"
98742,Eka,alpha,6297.60,ok,"batch 42"
98743,Bima,alpha,2102.40,ok,"batch 43"
98744,Bima,alpha,1775.36,ok,"batch 44"
98745,Ada,alpha,8817.92,ok,"quote ""check"""
98746,Danu,alpha,7909.76,ok,"batch 46"
98747,Citra,alpha,6778.24,ok,"batch 47"
98748,Danu,alpha,8126.08,ok,"batch 48"
98749,Ada,alpha,294.40,ok,"batch 49"
98750,Danu,alpha,3496.96,ok,"batch 50"
98751,Bima,alpha,4985.60,ok,"batch 51"
98752,Danu,alpha,8204.16,ok,"batch 52"
98753,Danu,alpha,8752.64,ok,"needs, review"
98754,Citra,alpha,8328.96,ok,"batch 54"
98755,Bima,beta,4646.40,ok,"batch 55"
98756,Danu,alpha,8874.24,ok,"batch 56"
98757,Eka,alpha,9772.80,ok,"batch 57"
98758,Eka,alpha,5888.00,ok,"batch 58"
98759,Eka,alpha,1340.16,ok,"batch 59"
98760,Danu,alpha,9297.92,ok,"batch 60"
98761,Danu,alpha,1144.32,ok,"batch 61"
98762,Ada,alpha,7948.96,ok,"batch 62"
98763,Ada,alpha,1655.04,ok,"batch 63"
98764,Bima,alpha,625.28,ok,"batch 64"
98765,Danu,alpha,4990.72,ok,"batch 65"
98766,Citra,alpha,3640.32,ok,"normal cleanup"
98767,Bima,alpha,3848.32,ok,"batch 67"
98768,Citra,alpha,6624.64,ok,"batch 68"
98769,Eka,alpha,6030.08,ok,"batch 69"
98770,Danu,alpha,7426.56,ok,"needs, review"
98771,Eka,alpha,6604.80,ok,"batch 71"
98772,Eka,alpha,5051.52,ok,"batch 72"
98773,Ada,alpha,1700.48,ok,"batch 73"
98774,Citra,alpha,6128.64,ok,"quote ""check"""
98775,Ada,alpha,8934.40,ok,"batch 75"
98776,Eka,alpha,8858.88,ok,"batch 76"
98777,Bima,alpha,7467.52,ok,"batch 77"
98778,Danu,alpha,6841.53,ok,"batch 78"
98779,Ada,alpha,7312.00,ok,"batch 79"
98780,Citra,alpha,838.40,ok,"batch 80"
98781,Citra,alpha,7822.72,ok,"batch 81"
98782,Citra,alpha,4044.09,ok,"batch 82"
98783,Danu,alpha,6798.72,ok,"batch 83"
98784,Bima,alpha,4650.88,ok,"batch 84"
98785,Eka,alpha,7968.00,ok,"batch 85"
98786,Citra,alpha,5031.04,ok,"batch 86"
98787,Citra,alpha,7944.96,ok,"needs, review"
98788,Citra,alpha,8453.68,ok,"batch 88"
98789,Citra,alpha,3403.52,ok,"batch 89"
98790,Ada,alpha,3301.76,ok,"batch 90"
98791,Danu,alpha,6727.04,ok,"batch 91"
98792,Danu,alpha,8156.80,ok,"batch 92"
98793,Ada,alpha,2805.12,ok,"batch 93"
98794,Danu,alpha,9486.08,ok,"batch 94"
98795,Ada,alpha,1304.32,ok,"batch 95"
98796,Danu,alpha,4442.88,ok,"batch 96"
98797,Citra,alpha,5256.24,ok,"normal cleanup"
98798,Danu,alpha,9866.88,ok,"batch 98"
98799,Bima,alpha,4940.80,ok,"batch 99"
98800,Eka,beta,4222.72,ok,"batch 0"
98801,Citra,alpha,328.32,ok,"batch 1"
98802,Danu,alpha,3895.68,ok,"batch 2"
98803,Danu,alpha,837.76,ok,"quote ""check"""
98804,Citra,alpha,4915.20,ok,"needs, review"
98805,Ada,alpha,3332.48,ok,"batch 5"
98806,Eka,alpha,9383.68,ok,"batch 6"
98807,Ada,alpha,286.08,ok,"batch 7"
98808,Ada,alpha,4923.52,ok,"batch 8"
98809,Danu,alpha,3784.32,ok,"batch 9"
98810,Ada,alpha,5182.08,ok,"batch 10"
98811,Danu,alpha,7412.48,ok,"batch 11"
98812,Ada,alpha,4462.08,ok,"batch 12"
98813,Danu,alpha,1642.24,pending,"batch 13"
98814,Citra,alpha,5589.76,ok,"batch 14"
98815,Ada,alpha,4768.64,ok,"batch 15"
98816,Danu,alpha,8677.12,ok,"batch 16"
98817,Danu,alpha,5228.80,ok,"batch 17"
98818,Bima,alpha,9078.40,ok,"batch 18"
98819,Danu,alpha,9642.24,ok,"batch 19"
